<ticker>,<name>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>,<o/i>
K6K,DBXT S&P500 US$,D,20110728,20.7600,20.7600,20.7600,20.7600,3000,0
K6K,DBXT S&P500 US$,D,20110729,20.6200,20.6200,20.4600,20.4600,5000,0
K6K,DBXT S&P500 US$,D,20110801,20.8100,20.8100,20.7100,20.7100,2350,0
K6K,DBXT S&P500 US$,D,20110802,20.7100,20.7100,20.7100,20.7100,0,0
K6K,DBXT S&P500 US$,D,20110803,19.8700,20.0100,19.8500,20.0100,10000,0
K6K,DBXT S&P500 US$,D,20110804,19.9800,19.9800,19.9800,19.9800,2000,0
K6K,DBXT S&P500 US$,D,20110805,19.0800,19.0800,18.9000,18.9000,5080,0
K6K,DBXT S&P500 US$,D,20110808,18.7600,18.8800,18.7600,18.7800,7250,0
K6K,DBXT S&P500 US$,D,20110810,18.7000,18.7000,18.5900,18.6400,15350,0
K6K,DBXT S&P500 US$,D,20110811,18.1300,18.1800,18.0800,18.1800,5450,0
K6K,DBXT S&P500 US$,D,20110812,18.5300,18.5700,18.3300,18.5500,70000,0
K6K,DBXT S&P500 US$,D,20110815,18.7500,18.9000,18.7500,18.8400,22230,0
K6K,DBXT S&P500 US$,D,20110816,18.9700,18.9700,18.8000,18.8000,4000,0
K6K,DBXT S&P500 US$,D,20110817,18.8000,18.8000,18.8000,18.8000,0,0
K6K,DBXT S&P500 US$,D,20110818,18.7100,18.7100,18.7100,18.7100,6000,0
K6K,DBXT S&P500 US$,D,20110819,18.7100,18.7100,18.7100,18.7100,0,0
K6K,DBXT S&P500 US$,D,20110822,17.9800,18.0900,17.9800,18.0700,21000,0
K6K,DBXT S&P500 US$,D,20110823,18.2000,18.2100,18.1400,18.1400,8000,0
K6K,DBXT S&P500 US$,D,20110824,18.2800,18.2800,18.2500,18.2500,4700,0
K6K,DBXT S&P500 US$,D,20110825,18.7100,18.7100,18.7100,18.7100,12000,0
K6K,DBXT S&P500 US$,D,20110826,18.7100,18.7100,18.7100,18.7100,0,0
K6K,DBXT S&P500 US$,D,20110829,18.7100,18.7100,18.7100,18.7100,0,0
K6K,DBXT S&P500 US$,D,20110831,19.3500,19.3500,19.3500,19.3500,2000,0
K6K,DBXT S&P500 US$,D,20110901,19.4300,19.5100,19.4300,19.5100,9140,0
K6K,DBXT S&P500 US$,D,20110902,19.5100,19.5100,19.5100,19.5100,0,0
K6K,DBXT S&P500 US$,D,20110905,19.5100,19.5100,19.5100,19.5100,0,0
K6K,DBXT S&P500 US$,D,20110906,18.2400,18.2400,18.1200,18.1200,2250,0
K6K,DBXT S&P500 US$,D,20110907,18.6000,18.7500,18.6000,18.7000,30450,0
K6K,DBXT S&P500 US$,D,20110908,18.7000,18.7000,18.7000,18.7000,0,0
K6K,DBXT S&P500 US$,D,20110909,18.7000,18.7000,18.7000,18.7000,0,0
K6K,DBXT S&P500 US$,D,20110912,18.2600,18.2600,18.2200,18.2200,9410,0
K6K,DBXT S&P500 US$,D,20110913,18.5300,18.5300,18.5300,18.5300,6000,0
K6K,DBXT S&P500 US$,D,20110914,18.5200,18.5200,18.3800,18.3800,2010,0
K6K,DBXT S&P500 US$,D,20110915,18.3800,18.3800,18.3800,18.3800,0,0
K6K,DBXT S&P500 US$,D,20110916,19.1800,19.1800,19.1800,19.1800,6000,0
K6K,DBXT S&P500 US$,D,20110919,19.1800,19.1800,19.1800,19.1800,0,0
K6K,DBXT S&P500 US$,D,20110920,19.1800,19.1800,19.1800,19.1800,0,0
