<ticker>,<name>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>,<o/i>
O9B,DBXT MSASPAC US$,D,20111206,3.1200,3.1200,3.1200,3.1200,0,0
O9B,DBXT MSASPAC US$,D,20111207,3.1200,3.1200,3.1200,3.1200,0,0
O9B,DBXT MSASPAC US$,D,20111208,3.0900,3.0900,3.0900,3.0900,16500,0
O9B,DBXT MSASPAC US$,D,20111209,3.0900,3.0900,3.0900,3.0900,0,0
O9B,DBXT MSASPAC US$,D,20111212,3.0900,3.0900,3.0900,3.0900,0,0
O9B,DBXT MSASPAC US$,D,20111213,3.0900,3.0900,3.0900,3.0900,0,0
O9B,DBXT MSASPAC US$,D,20111214,3.0900,3.0900,3.0900,3.0900,0,0
O9B,DBXT MSASPAC US$,D,20111215,3.0900,3.0900,3.0900,3.0900,0,0
O9B,DBXT MSASPAC US$,D,20111216,3.0900,3.0900,3.0900,3.0900,0,0
O9B,DBXT MSASPAC US$,D,20111219,3.0900,3.0900,3.0900,3.0900,0,0
O9B,DBXT MSASPAC US$,D,20111220,3.0900,3.0900,3.0900,3.0900,0,0
O9B,DBXT MSASPAC US$,D,20111221,3.0900,3.0900,3.0900,3.0900,0,0
O9B,DBXT MSASPAC US$,D,20111222,3.0900,3.0900,3.0900,3.0900,0,0
O9B,DBXT MSASPAC US$,D,20111223,3.0100,3.0100,3.0100,3.0100,16500,0
O9B,DBXT MSASPAC US$,D,20111227,3.0100,3.0100,3.0100,3.0100,0,0
O9B,DBXT MSASPAC US$,D,20111228,3.0100,3.0100,3.0100,3.0100,0,0
O9B,DBXT MSASPAC US$,D,20111229,3.0100,3.0100,3.0100,3.0100,0,0
O9B,DBXT MSASPAC US$,D,20111230,3.0100,3.0100,3.0100,3.0100,0,0
O9B,DBXT MSASPAC US$,D,20120103,3.0300,3.0300,3.0300,3.0300,16500,0
O9B,DBXT MSASPAC US$,D,20120104,3.0300,3.0300,3.0300,3.0300,0,0
O9B,DBXT MSASPAC US$,D,20120105,3.0300,3.0300,3.0300,3.0300,0,0
O9B,DBXT MSASPAC US$,D,20120106,2.9900,2.9900,2.9900,2.9900,10000,0
O9B,DBXT MSASPAC US$,D,20120109,2.9900,2.9900,2.9900,2.9900,0,0
O9B,DBXT MSASPAC US$,D,20120110,2.9900,2.9900,2.9900,2.9900,0,0
O9B,DBXT MSASPAC US$,D,20120111,2.9900,2.9900,2.9900,2.9900,0,0
O9B,DBXT MSASPAC US$,D,20120112,3.0700,3.0700,3.0700,3.0700,16500,0
O9B,DBXT MSASPAC US$,D,20120113,3.0700,3.0700,3.0700,3.0700,0,0
O9B,DBXT MSASPAC US$,D,20120116,3.0500,3.0500,3.0500,3.0500,20000,0
O9B,DBXT MSASPAC US$,D,20120117,3.0500,3.0500,3.0500,3.0500,0,0
O9B,DBXT MSASPAC US$,D,20120118,3.1400,3.1400,3.1400,3.1400,16500,0
O9B,DBXT MSASPAC US$,D,20120119,3.1400,3.1400,3.1400,3.1400,0,0
O9B,DBXT MSASPAC US$,D,20120120,3.1400,3.1400,3.1400,3.1400,0,0
O9B,DBXT MSASPAC US$,D,20120125,3.2500,3.2500,3.2500,3.2500,10000,0
O9B,DBXT MSASPAC US$,D,20120126,3.2500,3.2500,3.2500,3.2500,0,0
O9B,DBXT MSASPAC US$,D,20120127,3.2500,3.2500,3.2500,3.2500,0,0
